,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167
687,60674,58285,56918,56336,56513,57423,58870,59488,59187,56135,54894,52979,51189,52328,53522,55623,58587,60247,60856,60326,59982,59199,58657,58858,55668,53161,51801,51245,51535,52450,53557,53769,53162,51492,50805,50033,49713,51004,51954,53624,56048,58770,60057,59923,59585,58747,58126,57564,54635,52571,51441,51263,51976,54098,58119,63695,69011,68476,67097,65228,62464,66162,68450,69373,71811,71585,70900,69239,67741,65908,64115,64108,60423,58164,56918,56443,56908,58596,61984,66806,72212,72592,71719,71263,69240,72326,73327,73371,74117,73008,71874,70040,68451,66394,64518,64687,60823,58448,57235,56730,57252,59024,62366,66890,71774,70342,67382,64553,61731,64763,66482,68682,71710,71649,70801,69424,68463,66809,65142,65178,61344,59017,57722,57063,57598,59405,62755,67454,72420,71987,69944,66766,61651,63953,66027,68711,71979,71935,71234,69780,68486,67337,65612,65949,62320,59753,58373,57647,58200,60011,63083,67289,70886,69153,67049,64048,60500,64216,66306,68116,70409,70015,69166,67817,66965,65424,63830,64084
688,55668,53161,51801,51245,51535,52450,53557,53769,53162,51492,50805,50033,49713,51004,51954,53624,56048,58770,60057,59923,59585,58747,58126,57564,54635,52571,51441,51263,51976,54098,58119,63695,69011,68476,67097,65228,62464,66162,68450,69373,71811,71585,70900,69239,67741,65908,64115,64108,60423,58164,56918,56443,56908,58596,61984,66806,72212,72592,71719,71263,69240,72326,73327,73371,74117,73008,71874,70040,68451,66394,64518,64687,60823,58448,57235,56730,57252,59024,62366,66890,71774,70342,67382,64553,61731,64763,66482,68682,71710,71649,70801,69424,68463,66809,65142,65178,61344,59017,57722,57063,57598,59405,62755,67454,72420,71987,69944,66766,61651,63953,66027,68711,71979,71935,71234,69780,68486,67337,65612,65949,62320,59753,58373,57647,58200,60011,63083,67289,70886,69153,67049,64048,60500,64216,66306,68116,70409,70015,69166,67817,66965,65424,63830,64084,60395,57875,56507,55708,55978,57050,58571,59524,59177,55619,54009,51892,49860,51349,53179,56286,59623,61322,61907,61510,61208,60613,60162,60652
689,54635,52571,51441,51263,51976,54098,58119,63695,69011,68476,67097,65228,62464,66162,68450,69373,71811,71585,70900,69239,67741,65908,64115,64108,60423,58164,56918,56443,56908,58596,61984,66806,72212,72592,71719,71263,69240,72326,73327,73371,74117,73008,71874,70040,68451,66394,64518,64687,60823,58448,57235,56730,57252,59024,62366,66890,71774,70342,67382,64553,61731,64763,66482,68682,71710,71649,70801,69424,68463,66809,65142,65178,61344,59017,57722,57063,57598,59405,62755,67454,72420,71987,69944,66766,61651,63953,66027,68711,71979,71935,71234,69780,68486,67337,65612,65949,62320,59753,58373,57647,58200,60011,63083,67289,70886,69153,67049,64048,60500,64216,66306,68116,70409,70015,69166,67817,66965,65424,63830,64084,60395,57875,56507,55708,55978,57050,58571,59524,59177,55619,54009,51892,49860,51349,53179,56286,59623,61322,61907,61510,61208,60613,60162,60652,57500,55117,53726,53087,53412,54349,55529,55895,54099,50248,48938,46838,46154,48431,51821,54318,56834,59759,61147,60916,60395,59793,59282,58804
690,60423,58164,56918,56443,56908,58596,61984,66806,72212,72592,71719,71263,69240,72326,73327,73371,74117,73008,71874,70040,68451,66394,64518,64687,60823,58448,57235,56730,57252,59024,62366,66890,71774,70342,67382,64553,61731,64763,66482,68682,71710,71649,70801,69424,68463,66809,65142,65178,61344,59017,57722,57063,57598,59405,62755,67454,72420,71987,69944,66766,61651,63953,66027,68711,71979,71935,71234,69780,68486,67337,65612,65949,62320,59753,58373,57647,58200,60011,63083,67289,70886,69153,67049,64048,60500,64216,66306,68116,70409,70015,69166,67817,66965,65424,63830,64084,60395,57875,56507,55708,55978,57050,58571,59524,59177,55619,54009,51892,49860,51349,53179,56286,59623,61322,61907,61510,61208,60613,60162,60652,57500,55117,53726,53087,53412,54349,55529,55895,54099,50248,48938,46838,46154,48431,51821,54318,56834,59759,61147,60916,60395,59793,59282,58804,55772,53643,52507,52056,52936,54956,59100,64898,71271,72111,72075,72111,69961,73022,73841,73906,74855,73280,71553,69679,68003,66187,64520,65212
691,60823,58448,57235,56730,57252,59024,62366,66890,71774,70342,67382,64553,61731,64763,66482,68682,71710,71649,70801,69424,68463,66809,65142,65178,61344,59017,57722,57063,57598,59405,62755,67454,72420,71987,69944,66766,61651,63953,66027,68711,71979,71935,71234,69780,68486,67337,65612,65949,62320,59753,58373,57647,58200,60011,63083,67289,70886,69153,67049,64048,60500,64216,66306,68116,70409,70015,69166,67817,66965,65424,63830,64084,60395,57875,56507,55708,55978,57050,58571,59524,59177,55619,54009,51892,49860,51349,53179,56286,59623,61322,61907,61510,61208,60613,60162,60652,57500,55117,53726,53087,53412,54349,55529,55895,54099,50248,48938,46838,46154,48431,51821,54318,56834,59759,61147,60916,60395,59793,59282,58804,55772,53643,52507,52056,52936,54956,59100,64898,71271,72111,72075,72111,69961,73022,73841,73906,74855,73280,71553,69679,68003,66187,64520,65212,61716,58830,57262,56592,57001,58480,61481,66042,72282,74024,74160,72464,69236,71942,72835,74257,75720,75237,73886,72038,70188,68205,66618,67214
692,61344,59017,57722,57063,57598,59405,62755,67454,72420,71987,69944,66766,61651,63953,66027,68711,71979,71935,71234,69780,68486,67337,65612,65949,62320,59753,58373,57647,58200,60011,63083,67289,70886,69153,67049,64048,60500,64216,66306,68116,70409,70015,69166,67817,66965,65424,63830,64084,60395,57875,56507,55708,55978,57050,58571,59524,59177,55619,54009,51892,49860,51349,53179,56286,59623,61322,61907,61510,61208,60613,60162,60652,57500,55117,53726,53087,53412,54349,55529,55895,54099,50248,48938,46838,46154,48431,51821,54318,56834,59759,61147,60916,60395,59793,59282,58804,55772,53643,52507,52056,52936,54956,59100,64898,71271,72111,72075,72111,69961,73022,73841,73906,74855,73280,71553,69679,68003,66187,64520,65212,61716,58830,57262,56592,57001,58480,61481,66042,72282,74024,74160,72464,69236,71942,72835,74257,75720,75237,73886,72038,70188,68205,66618,67214,63728,61603,60394,60206,60978,62835,66551,72423,79039,78960,77306,75104,71567,75541,78128,79523,82117,81382,79112,76840,74931,72652,70847,71207
693,62320,59753,58373,57647,58200,60011,63083,67289,70886,69153,67049,64048,60500,64216,66306,68116,70409,70015,69166,67817,66965,65424,63830,64084,60395,57875,56507,55708,55978,57050,58571,59524,59177,55619,54009,51892,49860,51349,53179,56286,59623,61322,61907,61510,61208,60613,60162,60652,57500,55117,53726,53087,53412,54349,55529,55895,54099,50248,48938,46838,46154,48431,51821,54318,56834,59759,61147,60916,60395,59793,59282,58804,55772,53643,52507,52056,52936,54956,59100,64898,71271,72111,72075,72111,69961,73022,73841,73906,74855,73280,71553,69679,68003,66187,64520,65212,61716,58830,57262,56592,57001,58480,61481,66042,72282,74024,74160,72464,69236,71942,72835,74257,75720,75237,73886,72038,70188,68205,66618,67214,63728,61603,60394,60206,60978,62835,66551,72423,79039,78960,77306,75104,71567,75541,78128,79523,82117,81382,79112,76840,74931,72652,70847,71207,67600,65168,63772,63109,63592,65169,68718,74643,81412,81434,77989,74433,71057,75178,77887,80294,83052,82861,80393,78031,75676,73276,71310,71854
694,60395,57875,56507,55708,55978,57050,58571,59524,59177,55619,54009,51892,49860,51349,53179,56286,59623,61322,61907,61510,61208,60613,60162,60652,57500,55117,53726,53087,53412,54349,55529,55895,54099,50248,48938,46838,46154,48431,51821,54318,56834,59759,61147,60916,60395,59793,59282,58804,55772,53643,52507,52056,52936,54956,59100,64898,71271,72111,72075,72111,69961,73022,73841,73906,74855,73280,71553,69679,68003,66187,64520,65212,61716,58830,57262,56592,57001,58480,61481,66042,72282,74024,74160,72464,69236,71942,72835,74257,75720,75237,73886,72038,70188,68205,66618,67214,63728,61603,60394,60206,60978,62835,66551,72423,79039,78960,77306,75104,71567,75541,78128,79523,82117,81382,79112,76840,74931,72652,70847,71207,67600,65168,63772,63109,63592,65169,68718,74643,81412,81434,77989,74433,71057,75178,77887,80294,83052,82861,80393,78031,75676,73276,71310,71854,68356,65990,64683,64008,64276,65896,69339,75014,80829,79596,77252,74037,69617,72654,74212,75615,78880,78352,77160,75521,74069,71983,70331,71222
695,57500,55117,53726,53087,53412,54349,55529,55895,54099,50248,48938,46838,46154,48431,51821,54318,56834,59759,61147,60916,60395,59793,59282,58804,55772,53643,52507,52056,52936,54956,59100,64898,71271,72111,72075,72111,69961,73022,73841,73906,74855,73280,71553,69679,68003,66187,64520,65212,61716,58830,57262,56592,57001,58480,61481,66042,72282,74024,74160,72464,69236,71942,72835,74257,75720,75237,73886,72038,70188,68205,66618,67214,63728,61603,60394,60206,60978,62835,66551,72423,79039,78960,77306,75104,71567,75541,78128,79523,82117,81382,79112,76840,74931,72652,70847,71207,67600,65168,63772,63109,63592,65169,68718,74643,81412,81434,77989,74433,71057,75178,77887,80294,83052,82861,80393,78031,75676,73276,71310,71854,68356,65990,64683,64008,64276,65896,69339,75014,80829,79596,77252,74037,69617,72654,74212,75615,78880,78352,77160,75521,74069,71983,70331,71222,67989,65708,63886,62190,61719,62223,63436,64647,66149,66390,67442,66393,63674,64214,64392,64679,65815,66941,67325,66354,65387,64423,64053,64919
696,55772,53643,52507,52056,52936,54956,59100,64898,71271,72111,72075,72111,69961,73022,73841,73906,74855,73280,71553,69679,68003,66187,64520,65212,61716,58830,57262,56592,57001,58480,61481,66042,72282,74024,74160,72464,69236,71942,72835,74257,75720,75237,73886,72038,70188,68205,66618,67214,63728,61603,60394,60206,60978,62835,66551,72423,79039,78960,77306,75104,71567,75541,78128,79523,82117,81382,79112,76840,74931,72652,70847,71207,67600,65168,63772,63109,63592,65169,68718,74643,81412,81434,77989,74433,71057,75178,77887,80294,83052,82861,80393,78031,75676,73276,71310,71854,68356,65990,64683,64008,64276,65896,69339,75014,80829,79596,77252,74037,69617,72654,74212,75615,78880,78352,77160,75521,74069,71983,70331,71222,67989,65708,63886,62190,61719,62223,63436,64647,66149,66390,67442,66393,63674,64214,64392,64679,65815,66941,67325,66354,65387,64423,64053,64919,62018,59600,58130,57354,57575,58401,59512,60008,59282,57759,58454,57829,57388,58499,60084,61784,64258,67058,67707,67343,66613,65514,64950,65208
697,61716,58830,57262,56592,57001,58480,61481,66042,72282,74024,74160,72464,69236,71942,72835,74257,75720,75237,73886,72038,70188,68205,66618,67214,63728,61603,60394,60206,60978,62835,66551,72423,79039,78960,77306,75104,71567,75541,78128,79523,82117,81382,79112,76840,74931,72652,70847,71207,67600,65168,63772,63109,63592,65169,68718,74643,81412,81434,77989,74433,71057,75178,77887,80294,83052,82861,80393,78031,75676,73276,71310,71854,68356,65990,64683,64008,64276,65896,69339,75014,80829,79596,77252,74037,69617,72654,74212,75615,78880,78352,77160,75521,74069,71983,70331,71222,67989,65708,63886,62190,61719,62223,63436,64647,66149,66390,67442,66393,63674,64214,64392,64679,65815,66941,67325,66354,65387,64423,64053,64919,62018,59600,58130,57354,57575,58401,59512,60008,59282,57759,58454,57829,57388,58499,60084,61784,64258,67058,67707,67343,66613,65514,64950,65208,62511,60322,58807,58234,58930,61027,65451,72800,82120,83990,82244,78786,74056,76318,77466,80038,83918,83521,80957,78310,76016,73467,71397,72085
698,63728,61603,60394,60206,60978,62835,66551,72423,79039,78960,77306,75104,71567,75541,78128,79523,82117,81382,79112,76840,74931,72652,70847,71207,67600,65168,63772,63109,63592,65169,68718,74643,81412,81434,77989,74433,71057,75178,77887,80294,83052,82861,80393,78031,75676,73276,71310,71854,68356,65990,64683,64008,64276,65896,69339,75014,80829,79596,77252,74037,69617,72654,74212,75615,78880,78352,77160,75521,74069,71983,70331,71222,67989,65708,63886,62190,61719,62223,63436,64647,66149,66390,67442,66393,63674,64214,64392,64679,65815,66941,67325,66354,65387,64423,64053,64919,62018,59600,58130,57354,57575,58401,59512,60008,59282,57759,58454,57829,57388,58499,60084,61784,64258,67058,67707,67343,66613,65514,64950,65208,62511,60322,58807,58234,58930,61027,65451,72800,82120,83990,82244,78786,74056,76318,77466,80038,83918,83521,80957,78310,76016,73467,71397,72085,68959,66606,65439,64863,65489,66792,70016,75672,83328,84058,82664,80235,76006,78522,79766,81086,83318,82394,80005,77522,75355,72962,70840,71132
699,67600,65168,63772,63109,63592,65169,68718,74643,81412,81434,77989,74433,71057,75178,77887,80294,83052,82861,80393,78031,75676,73276,71310,71854,68356,65990,64683,64008,64276,65896,69339,75014,80829,79596,77252,74037,69617,72654,74212,75615,78880,78352,77160,75521,74069,71983,70331,71222,67989,65708,63886,62190,61719,62223,63436,64647,66149,66390,67442,66393,63674,64214,64392,64679,65815,66941,67325,66354,65387,64423,64053,64919,62018,59600,58130,57354,57575,58401,59512,60008,59282,57759,58454,57829,57388,58499,60084,61784,64258,67058,67707,67343,66613,65514,64950,65208,62511,60322,58807,58234,58930,61027,65451,72800,82120,83990,82244,78786,74056,76318,77466,80038,83918,83521,80957,78310,76016,73467,71397,72085,68959,66606,65439,64863,65489,66792,70016,75672,83328,84058,82664,80235,76006,78522,79766,81086,83318,82394,80005,77522,75355,72962,70840,71132,67842,65378,63940,63180,63583,65204,68702,74864,82135,81604,78953,75875,72020,75235,77297,78637,81153,80146,78027,75977,74135,71988,70307,71139
700,68356,65990,64683,64008,64276,65896,69339,75014,80829,79596,77252,74037,69617,72654,74212,75615,78880,78352,77160,75521,74069,71983,70331,71222,67989,65708,63886,62190,61719,62223,63436,64647,66149,66390,67442,66393,63674,64214,64392,64679,65815,66941,67325,66354,65387,64423,64053,64919,62018,59600,58130,57354,57575,58401,59512,60008,59282,57759,58454,57829,57388,58499,60084,61784,64258,67058,67707,67343,66613,65514,64950,65208,62511,60322,58807,58234,58930,61027,65451,72800,82120,83990,82244,78786,74056,76318,77466,80038,83918,83521,80957,78310,76016,73467,71397,72085,68959,66606,65439,64863,65489,66792,70016,75672,83328,84058,82664,80235,76006,78522,79766,81086,83318,82394,80005,77522,75355,72962,70840,71132,67842,65378,63940,63180,63583,65204,68702,74864,82135,81604,78953,75875,72020,75235,77297,78637,81153,80146,78027,75977,74135,71988,70307,71139,67713,65375,63961,63418,63984,65621,69377,75081,81462,80101,77291,73915,69273,72127,74298,77351,80340,79986,78254,76181,74247,72275,70414,71135
701,67989,65708,63886,62190,61719,62223,63436,64647,66149,66390,67442,66393,63674,64214,64392,64679,65815,66941,67325,66354,65387,64423,64053,64919,62018,59600,58130,57354,57575,58401,59512,60008,59282,57759,58454,57829,57388,58499,60084,61784,64258,67058,67707,67343,66613,65514,64950,65208,62511,60322,58807,58234,58930,61027,65451,72800,82120,83990,82244,78786,74056,76318,77466,80038,83918,83521,80957,78310,76016,73467,71397,72085,68959,66606,65439,64863,65489,66792,70016,75672,83328,84058,82664,80235,76006,78522,79766,81086,83318,82394,80005,77522,75355,72962,70840,71132,67842,65378,63940,63180,63583,65204,68702,74864,82135,81604,78953,75875,72020,75235,77297,78637,81153,80146,78027,75977,74135,71988,70307,71139,67713,65375,63961,63418,63984,65621,69377,75081,81462,80101,77291,73915,69273,72127,74298,77351,80340,79986,78254,76181,74247,72275,70414,71135,67532,64993,63522,62871,63402,65055,68388,73836,81231,82223,80608,77585,72478,74673,75822,76640,78243,77585,75866,73952,72589,70712,69284,70268
702,62018,59600,58130,57354,57575,58401,59512,60008,59282,57759,58454,57829,57388,58499,60084,61784,64258,67058,67707,67343,66613,65514,64950,65208,62511,60322,58807,58234,58930,61027,65451,72800,82120,83990,82244,78786,74056,76318,77466,80038,83918,83521,80957,78310,76016,73467,71397,72085,68959,66606,65439,64863,65489,66792,70016,75672,83328,84058,82664,80235,76006,78522,79766,81086,83318,82394,80005,77522,75355,72962,70840,71132,67842,65378,63940,63180,63583,65204,68702,74864,82135,81604,78953,75875,72020,75235,77297,78637,81153,80146,78027,75977,74135,71988,70307,71139,67713,65375,63961,63418,63984,65621,69377,75081,81462,80101,77291,73915,69273,72127,74298,77351,80340,79986,78254,76181,74247,72275,70414,71135,67532,64993,63522,62871,63402,65055,68388,73836,81231,82223,80608,77585,72478,74673,75822,76640,78243,77585,75866,73952,72589,70712,69284,70268,67035,64512,62932,61970,62068,62873,64184,65678,66850,65745,65248,64486,63385,65131,66070,66276,66837,67446,67391,66577,65883,64727,64433,65426
703,62511,60322,58807,58234,58930,61027,65451,72800,82120,83990,82244,78786,74056,76318,77466,80038,83918,83521,80957,78310,76016,73467,71397,72085,68959,66606,65439,64863,65489,66792,70016,75672,83328,84058,82664,80235,76006,78522,79766,81086,83318,82394,80005,77522,75355,72962,70840,71132,67842,65378,63940,63180,63583,65204,68702,74864,82135,81604,78953,75875,72020,75235,77297,78637,81153,80146,78027,75977,74135,71988,70307,71139,67713,65375,63961,63418,63984,65621,69377,75081,81462,80101,77291,73915,69273,72127,74298,77351,80340,79986,78254,76181,74247,72275,70414,71135,67532,64993,63522,62871,63402,65055,68388,73836,81231,82223,80608,77585,72478,74673,75822,76640,78243,77585,75866,73952,72589,70712,69284,70268,67035,64512,62932,61970,62068,62873,64184,65678,66850,65745,65248,64486,63385,65131,66070,66276,66837,67446,67391,66577,65883,64727,64433,65426,62666,60224,58721,57868,58064,58817,59729,60274,59419,56161,54478,52424,51343,52146,53830,57210,61227,64732,65907,65850,65403,64778,64400,64592
704,68959,66606,65439,64863,65489,66792,70016,75672,83328,84058,82664,80235,76006,78522,79766,81086,83318,82394,80005,77522,75355,72962,70840,71132,67842,65378,63940,63180,63583,65204,68702,74864,82135,81604,78953,75875,72020,75235,77297,78637,81153,80146,78027,75977,74135,71988,70307,71139,67713,65375,63961,63418,63984,65621,69377,75081,81462,80101,77291,73915,69273,72127,74298,77351,80340,79986,78254,76181,74247,72275,70414,71135,67532,64993,63522,62871,63402,65055,68388,73836,81231,82223,80608,77585,72478,74673,75822,76640,78243,77585,75866,73952,72589,70712,69284,70268,67035,64512,62932,61970,62068,62873,64184,65678,66850,65745,65248,64486,63385,65131,66070,66276,66837,67446,67391,66577,65883,64727,64433,65426,62666,60224,58721,57868,58064,58817,59729,60274,59419,56161,54478,52424,51343,52146,53830,57210,61227,64732,65907,65850,65403,64778,64400,64592,61686,59480,58192,57877,58726,60901,65269,72134,80706,81118,80063,78866,76949,80527,81874,82681,83311,81346,78773,76546,74075,71702,69840,70563
